Job Name,Company Name,Tag,Level,Location
Đào Tạo IT Fresher,NashTech,IT - Phần mềm,Thực tập sinh,"- Hồ Chí Minh: 3rd Floor, Etown Building, No. 364 Cong Hoa Street, Tan Binh Ward, Ho Chi Minh City, Tân Bình - Hà Nội: 5th, 6th, and 7th Floors, HITC Building, No. 239 Xuan Thuy Street, Cau Giay Ward, Hanoi City, Cầu Giấy - Đà Nẵng: 19th Floor, VietinBank Building, No. 36 Tran Quoc Toan Street, Hai Chau Ward, Da Nang City, Hải Châu"
Đào Tạo IT Fresher,NashTech,Nghỉ thứ 7,Thực tập sinh,"- Hồ Chí Minh: 3rd Floor, Etown Building, No. 364 Cong Hoa Street, Tan Binh Ward, Ho Chi Minh City, Tân Bình - Hà Nội: 5th, 6th, and 7th Floors, HITC Building, No. 239 Xuan Thuy Street, Cau Giay Ward, Hanoi City, Cầu Giấy - Đà Nẵng: 19th Floor, VietinBank Building, No. 36 Tran Quoc Toan Street, Hai Chau Ward, Da Nang City, Hải Châu"
Quản Trị Dự Án Project Manager,Công ty Cổ Phần Công Nghệ ITG,Chuyên môn IT Project Manager,Trưởng/Phó phòng,"- Hà Nội: Tòa Lilama 10, 56 Tố Hữu, Nam Từ Liêm"
Quản Trị Dự Án Project Manager,Công ty Cổ Phần Công Nghệ ITG,Nghỉ thứ 7,Trưởng/Phó phòng,"- Hà Nội: Tòa Lilama 10, 56 Tố Hữu, Nam Từ Liêm"
C# Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HTSC,Chuyên môn Frontend Developer,Nhân viên,"- Hà Nội: Tầng 16-VP2, Tòa nhà Sun Square, số 21 lê Đức Thọ, Phường Mỹ Đình 2., Nam Từ Liêm"
C# Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HTSC,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Tầng 16-VP2, Tòa nhà Sun Square, số 21 lê Đức Thọ, Phường Mỹ Đình 2., Nam Từ Liêm"
C# Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HTSC,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 16-VP2, Tòa nhà Sun Square, số 21 lê Đức Thọ, Phường Mỹ Đình 2., Nam Từ Liêm"
C# Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HTSC,Viễn thông,Nhân viên,"- Hà Nội: Tầng 16-VP2, Tòa nhà Sun Square, số 21 lê Đức Thọ, Phường Mỹ Đình 2., Nam Từ Liêm"
C# Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HTSC,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 16-VP2, Tòa nhà Sun Square, số 21 lê Đức Thọ, Phường Mỹ Đình 2., Nam Từ Liêm"
AI Engineer,Công ty Cổ phần Tập đoàn Austdoor,Chuyên môn AI Engineer,Nhân viên,- Hà Nội: Thanh Xuân
AI Engineer,Công ty Cổ phần Tập đoàn Austdoor,IT - Phần cứng và máy tính,Nhân viên,- Hà Nội: Thanh Xuân
AI Engineer,Công ty Cổ phần Tập đoàn Austdoor,IT - Phần mềm,Nhân viên,- Hà Nội: Thanh Xuân
AI Engineer,Công ty Cổ phần Tập đoàn Austdoor,An ninh mạng,Nhân viên,- Hà Nội: Thanh Xuân
AI Engineer,Công ty Cổ phần Tập đoàn Austdoor,Nghỉ thứ 7,Nhân viên,- Hà Nội: Thanh Xuân
BrSE Tiếng Nhật,CÔNG TY TNHH MUMESOFT INNOVATION,Chuyên môn Kỹ sư cầu nối BrSE,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
BrSE Tiếng Nhật,CÔNG TY TNHH MUMESOFT INNOVATION,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
BrSE Tiếng Nhật,CÔNG TY TNHH MUMESOFT INNOVATION,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
Mobile Developer React Native,CÔNG TY CỔ PHẦN TẬP ĐOÀN APEC GROUP,Chuyên môn Mobile Developer,Nhân viên,"- Hà Nội: 117 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Cầu Giấy"
DevOps Engineer,Công ty CP Kinh doanh F88,Chuyên môn DevOps Engineer,Trưởng nhóm,"- Hà Nội: Số 5 Nguyễn Thị Duệ, Phường Yên Hòa, Cầu Giấy"
DevOps Engineer,Công ty CP Kinh doanh F88,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Số 5 Nguyễn Thị Duệ, Phường Yên Hòa, Cầu Giấy"
DevOps Engineer,Công ty CP Kinh doanh F88,Điện toán đám mây (Cloud),Trưởng nhóm,"- Hà Nội: Số 5 Nguyễn Thị Duệ, Phường Yên Hòa, Cầu Giấy"
DevOps Engineer,Công ty CP Kinh doanh F88,Tài chính,Trưởng nhóm,"- Hà Nội: Số 5 Nguyễn Thị Duệ, Phường Yên Hòa, Cầu Giấy"
DevOps Engineer,Công ty CP Kinh doanh F88,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Số 5 Nguyễn Thị Duệ, Phường Yên Hòa, Cầu Giấy"
Lập Trình Viên Java,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Chuyên môn Software Engineer,Trưởng nhóm,"- Hà Nội: Tầng 22 tòa nhà Viwaseen, số 48 Tố Hữu, Trung Văn, Nam Từ Liêm"
Lập Trình Viên Java,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tầng 22 tòa nhà Viwaseen, số 48 Tố Hữu, Trung Văn, Nam Từ Liêm"
Lập Trình Viên Java,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Viễn thông,Trưởng nhóm,"- Hà Nội: Tầng 22 tòa nhà Viwaseen, số 48 Tố Hữu, Trung Văn, Nam Từ Liêm"
Lập Trình Viên Java,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tầng 22 tòa nhà Viwaseen, số 48 Tố Hữu, Trung Văn, Nam Từ Liêm"
Backend Developer,CÔNG TY TNHH HORUS PRODUCTIONS,Chuyên môn Backend Developer,Trưởng nhóm,"- Hà Nội: Tầng 2 tòa VOV Mễ Trì, Nam Từ Liêm"
Backend Developer,CÔNG TY TNHH HORUS PRODUCTIONS,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tầng 2 tòa VOV Mễ Trì, Nam Từ Liêm"
Backend Developer,CÔNG TY TNHH HORUS PRODUCTIONS,IT - Phần cứng và máy tính,Trưởng nhóm,"- Hà Nội: Tầng 2 tòa VOV Mễ Trì, Nam Từ Liêm"
AI Engineer,Công ty cổ phần Ecoit,Chuyên môn AI Engineer,Trưởng nhóm,"- Hà Nội: Trung Hòa, Cầu Giấy, Cầu Giấy"
AI Engineer,Công ty cổ phần Ecoit,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Trung Hòa, Cầu Giấy, Cầu Giấy"
AI Engineer,Công ty cổ phần Ecoit,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Trung Hòa, Cầu Giấy, Cầu Giấy"
Python Developer Banking,Công ty Cổ phần Công nghệ Alphaway,Chuyên môn Backend Developer,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Python Developer Banking,Công ty Cổ phần Công nghệ Alphaway,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Python Developer Banking,Công ty Cổ phần Công nghệ Alphaway,Ngân hàng,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Python Developer Banking,Công ty Cổ phần Công nghệ Alphaway,Tài chính,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Python Developer Banking,Công ty Cổ phần Công nghệ Alphaway,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Test Engineer Tester Manual Test Long Biên Hà Nội,Công ty TNHH Vietsol,Chuyên môn Manual Tester,Nhân viên,- Hà Nội: Long Biên
Lập Trình Viên Backend,Công ty VTC Online,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Tòa nhà VTC Online, 18 Tam Trinh, Hai Bà Trưng"
Lập Trình Viên Backend,Công ty VTC Online,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa nhà VTC Online, 18 Tam Trinh, Hai Bà Trưng"
Lập Trình Viên Backend,Công ty VTC Online,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa nhà VTC Online, 18 Tam Trinh, Hai Bà Trưng"
Nhân Viên IT,CÔNG TY TNHH THẨM ĐỊNH GIÁ VNG VIỆT NAM,Chuyên môn IT Helpdesk/IT support,Nhân viên,"- Hà Nội: số 1 Hoàng Đạo Thúy, Thanh Xuân"
Nhân Viên IT,CÔNG TY TNHH THẨM ĐỊNH GIÁ VNG VIỆT NAM,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: số 1 Hoàng Đạo Thúy, Thanh Xuân"
Lập Trình Viên Blockchain,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Chuyên môn Blockchain Engineer,Nhân viên,"- Hà Nội: 22 Láng Hạ, Phường Láng, Đống Đa"
Lập Trình Viên Blockchain,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Nghỉ thứ 7,Nhân viên,"- Hà Nội: 22 Láng Hạ, Phường Láng, Đống Đa"
Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Chuyên môn Network Engineer,Nhân viên,- Hà Nội: Cầu Giấy
Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,An ninh mạng,Nhân viên,- Hà Nội: Cầu Giấy
Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,IT - Phần cứng và máy tính,Nhân viên,- Hà Nội: Cầu Giấy
Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,IT - Phần mềm,Nhân viên,- Hà Nội: Cầu Giấy
Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Nghỉ thứ 7,Nhân viên,- Hà Nội: Cầu Giấy
Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Tuổi 22 - 30,Nhân viên,- Hà Nội: Cầu Giấy
Manual Tester Tiếng Nhật,Công ty Cổ phần JVB Việt Nam,Chuyên môn Manual Tester,Nhân viên,"- Hà Nội: Tòa Roman Plaza, Tố Hữu, Nam Từ Liêm"
Manual Tester Tiếng Nhật,Công ty Cổ phần JVB Việt Nam,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa Roman Plaza, Tố Hữu, Nam Từ Liêm"
Manual Tester Tiếng Nhật,Công ty Cổ phần JVB Việt Nam,Tiếng Nhật JLPT N3,Nhân viên,"- Hà Nội: Tòa Roman Plaza, Tố Hữu, Nam Từ Liêm"
Business Analyst Phân Tích Nghiệp Vụ,Công ty Cổ phần Giải pháp 8 Giờ,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Số 79+81 phố Trần Xuân Soạn, P.Phạm Đình Hổ, Hai Bà Trưng"
Business Analyst Phân Tích Nghiệp Vụ,Công ty Cổ phần Giải pháp 8 Giờ,Logistic / Vận tải,Nhân viên,"- Hà Nội: Số 79+81 phố Trần Xuân Soạn, P.Phạm Đình Hổ, Hai Bà Trưng"
Business Analyst Phân Tích Nghiệp Vụ,Công ty Cổ phần Giải pháp 8 Giờ,IT - Phần mềm,Nhân viên,"- Hà Nội: Số 79+81 phố Trần Xuân Soạn, P.Phạm Đình Hổ, Hai Bà Trưng"
Business Analyst Phân Tích Nghiệp Vụ,Công ty Cổ phần Giải pháp 8 Giờ,Tuổi 26 - 35,Nhân viên,"- Hà Nội: Số 79+81 phố Trần Xuân Soạn, P.Phạm Đình Hổ, Hai Bà Trưng"
Business Analyst,CÔNG TY CỔ PHẦN TRUYỀN HÌNH TƯƠNG TÁC VIỆT NAM,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Trưởng nhóm,"- Hà Nội: Tòa VTVcab, 3/81 Ngọc Khánh, Ba Đình"
Business Analyst,CÔNG TY CỔ PHẦN TRUYỀN HÌNH TƯƠNG TÁC VIỆT NAM,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tòa VTVcab, 3/81 Ngọc Khánh, Ba Đình"
Business Analyst,CÔNG TY CỔ PHẦN TRUYỀN HÌNH TƯƠNG TÁC VIỆT NAM,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tòa VTVcab, 3/81 Ngọc Khánh, Ba Đình"
Engineer,"CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH (FTECH CO., LTD)",Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: Số 21 Ngõ Giếng, Phố Đông Các, Phường Đống Đa, Thành phố Hà Nội, Việt Nam., Đống Đa"
Engineer,"CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH (FTECH CO., LTD)",IT - Phần mềm,Nhân viên,"- Hà Nội: Số 21 Ngõ Giếng, Phố Đông Các, Phường Đống Đa, Thành phố Hà Nội, Việt Nam., Đống Đa"
Engineer,"CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH (FTECH CO., LTD)",Nghỉ thứ 7,Nhân viên,"- Hà Nội: Số 21 Ngõ Giếng, Phố Đông Các, Phường Đống Đa, Thành phố Hà Nội, Việt Nam., Đống Đa"
Admin Dự Án,Công ty Cổ phần Đầu tư Mobino,Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: 31 Thọ Tháp, Cầu Giấy"
Admin Dự Án,Công ty Cổ phần Đầu tư Mobino,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: 31 Thọ Tháp, Cầu Giấy"
Admin Dự Án,Công ty Cổ phần Đầu tư Mobino,IT - Phần mềm,Nhân viên,"- Hà Nội: 31 Thọ Tháp, Cầu Giấy"
Admin Dự Án,Công ty Cổ phần Đầu tư Mobino,Thương mại điện tử,Nhân viên,"- Hà Nội: 31 Thọ Tháp, Cầu Giấy"
Admin Dự Án,Công ty Cổ phần Đầu tư Mobino,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 31 Thọ Tháp, Cầu Giấy"
Tester Bank,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Chuyên môn Software Tester (Automation & Manual),Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng"
Tester Bank,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,IT - Phần cứng và máy tính,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng"
Tester Bank,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng"
Tester Bank,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Ngân hàng,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng"
Tester Bank,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng"
Business Analyst Bank,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Trưởng nhóm,- Hà Nội
Business Analyst Bank,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,An ninh mạng,Trưởng nhóm,- Hà Nội
Business Analyst Bank,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,IT - Phần cứng và máy tính,Trưởng nhóm,- Hà Nội
Business Analyst Bank,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,IT - Phần mềm,Trưởng nhóm,- Hà Nội
Business Analyst Bank,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Nghỉ thứ 7,Trưởng nhóm,- Hà Nội
Project Manager Dự Án Bảo Hiểm,Công Ty TNHH Bảo Hiểm Tasco,Chuyên môn IT Project Manager,Nhân viên,"- Hà Nội: Tòa nhà Tasco, Lô HH2-2 đường Mỹ Đình, Từ Liêm"
Project Manager Dự Án Bảo Hiểm,Công Ty TNHH Bảo Hiểm Tasco,Bảo hiểm,Nhân viên,"- Hà Nội: Tòa nhà Tasco, Lô HH2-2 đường Mỹ Đình, Từ Liêm"
Tester,CÔNG TY TNHH MUMESOFT INNOVATION,Chuyên môn Manual Tester,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
Tester,CÔNG TY TNHH MUMESOFT INNOVATION,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
Tester,CÔNG TY TNHH MUMESOFT INNOVATION,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
Technical Leader,Công ty cổ phần EcoIT,Chuyên môn Technical Leader,Trưởng nhóm,"- Hà Nội: Lê Văn Lương, Cầu Giấy"
Technical Leader,Công ty cổ phần EcoIT,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Lê Văn Lương, Cầu Giấy"
Thực Tập Sinh ReactJS,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,Chuyên môn Frontend Developer,Thực tập sinh,"- Hà Nội: 72 Trần Đăng Ninh, Cầu Giấy"
Thực Tập Sinh ReactJS,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,Nghỉ thứ 7,Thực tập sinh,"- Hà Nội: 72 Trần Đăng Ninh, Cầu Giấy"
Quản Lý Dự Án Công Nghệ Thông Tin,Công ty CP Công nghệ Cyber Eye,Chuyên môn IT Project Manager,Trưởng nhóm,"- Hà Nội: Tầng 3 - Tòa nhà Detech - Số 8 Đường Tôn Thất Thuyết - Phường Cầu Giấy, Nam Từ Liêm"
Quản Lý Dự Án Công Nghệ Thông Tin,Công ty CP Công nghệ Cyber Eye,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tầng 3 - Tòa nhà Detech - Số 8 Đường Tôn Thất Thuyết - Phường Cầu Giấy, Nam Từ Liêm"
Quản Lý Dự Án Công Nghệ Thông Tin,Công ty CP Công nghệ Cyber Eye,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tầng 3 - Tòa nhà Detech - Số 8 Đường Tôn Thất Thuyết - Phường Cầu Giấy, Nam Từ Liêm"
BackEnd Developer,Công ty Cổ phần Chứng khoán An Bình,Chuyên môn Backend Developer,Trưởng nhóm,"- Hà Nội: Tầng 16, tòa nhà Geleximco, 36 Hoàng Cầu, Ô Chợ Dừa, Đống Đa"
BackEnd Developer,Công ty Cổ phần Chứng khoán An Bình,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tầng 16, tòa nhà Geleximco, 36 Hoàng Cầu, Ô Chợ Dừa, Đống Đa"
Business Analyst,Công ty Cổ Phần Rikkeisoft,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: tòa Vinacomin Dương Đình Nghệ, Cầu Giấy"
Business Analyst,Công ty Cổ Phần Rikkeisoft,IT - Phần mềm,Nhân viên,"- Hà Nội: tòa Vinacomin Dương Đình Nghệ, Cầu Giấy"
Fullstack Developer Java ReactJS,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,Chuyên môn Fullstack Developer,Nhân viên,- Hà Nội: Cầu Giấy
Fullstack Developer Java ReactJS,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,Nghỉ thứ 7,Nhân viên,- Hà Nội: Cầu Giấy
FullStack Developer NodeJS ReactJS Vue JS,Công ty TNHH AIRCLOSET ENGINEERING,Chuyên môn Fullstack Developer,Nhân viên,"- Hà Nội: Tầng 10, tòa nhà 3D Creative Center, Cầu Giấy"
Fresher Developer Lập Trình Viên,CÔNG TY CỔ PHẦN CÔNG NGHỆ SCAPBOT,Chuyên môn Software Engineer,Nhân viên,"- Hà Nội: 55 Nguyễn Văn Giáp, Cầu Diễn, Nam Từ Liêm"
Fresher Developer Lập Trình Viên,CÔNG TY CỔ PHẦN CÔNG NGHỆ SCAPBOT,IT - Phần mềm,Nhân viên,"- Hà Nội: 55 Nguyễn Văn Giáp, Cầu Diễn, Nam Từ Liêm"
Backend Developer NodeJS Hà Nội,CÔNG TY CỔ PHẦN GIẢI PHÁP SỐ MOBIFONE,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Số 38 phố Phan Đình Phùng, Ba Đình"
Backend Developer NodeJS Hà Nội,CÔNG TY CỔ PHẦN GIẢI PHÁP SỐ MOBIFONE,IT - Phần mềm,Nhân viên,"- Hà Nội: Số 38 phố Phan Đình Phùng, Ba Đình"
Backend Developer NodeJS Hà Nội,CÔNG TY CỔ PHẦN GIẢI PHÁP SỐ MOBIFONE,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Số 38 phố Phan Đình Phùng, Ba Đình"
,"TECHVIFY SOFTWARE., JSC",Chuyên môn Automation Tester,Trưởng nhóm,"- Hà Nội: Tòa HUD Lê Văn Lương, Thanh Xuân"
,"TECHVIFY SOFTWARE., JSC",Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tòa HUD Lê Văn Lương, Thanh Xuân"
Trưởng Nhóm Đấu Thầu,CÔNG TY CỔ PHẦN VSI,Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: Tòa AC Building, số 3 ngõ 78 Phố Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Trưởng Nhóm Đấu Thầu,CÔNG TY CỔ PHẦN VSI,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa AC Building, số 3 ngõ 78 Phố Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Trưởng Nhóm Đấu Thầu,CÔNG TY CỔ PHẦN VSI,Luật / Pháp chế,Nhân viên,"- Hà Nội: Tòa AC Building, số 3 ngõ 78 Phố Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Trưởng Nhóm Đấu Thầu,CÔNG TY CỔ PHẦN VSI,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa AC Building, số 3 ngõ 78 Phố Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Trưởng Nhóm Đấu Thầu,CÔNG TY CỔ PHẦN VSI,Tiếng Anh Đọc hiểu,Nhân viên,"- Hà Nội: Tòa AC Building, số 3 ngõ 78 Phố Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Java Developer,CÔNG TY CỔ PHẦN KAOPIZ HOLDINGS,Chuyên môn Software Engineer,Nhân viên,- Hà Nội: Nam Từ Liêm
Java Developer,CÔNG TY CỔ PHẦN KAOPIZ HOLDINGS,Nghỉ thứ 7,Nhân viên,- Hà Nội: Nam Từ Liêm
,Tập Đoàn Vàng Bạc Đá Quý DOJI,Chuyên môn IT Project Manager,Trưởng/Phó phòng,"- Hà Nội: Số 5 Lê Duẩn, Ba Đình"
,Tập Đoàn Vàng Bạc Đá Quý DOJI,IT - Phần mềm,Trưởng/Phó phòng,"- Hà Nội: Số 5 Lê Duẩn, Ba Đình"
,Tập Đoàn Vàng Bạc Đá Quý DOJI,Bán lẻ - Hàng tiêu dùng - FMCG,Trưởng/Phó phòng,"- Hà Nội: Số 5 Lê Duẩn, Ba Đình"
Android Engineer,Cty TNHH Thundersoft Việt Nam,Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: Toà nhà Westpoint Tower Đỗ Đức Dục, Nam Từ Liêm, Nam Từ Liêm"
Android Engineer,Cty TNHH Thundersoft Việt Nam,IT - Phần mềm,Nhân viên,"- Hà Nội: Toà nhà Westpoint Tower Đỗ Đức Dục, Nam Từ Liêm, Nam Từ Liêm"
Android Engineer,Cty TNHH Thundersoft Việt Nam,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Toà nhà Westpoint Tower Đỗ Đức Dục, Nam Từ Liêm, Nam Từ Liêm"
Kiểm Thử Game,Công ty cổ phần VGP,Chuyên môn Game Tester,Nhân viên,"- Hà Nội: Tầng KT, Tòa nhà Green Park, 33 Dương Đình Nghệ, Cầu Giấy, Cầu Giấy"
Kiểm Thử Game,Công ty cổ phần VGP,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng KT, Tòa nhà Green Park, 33 Dương Đình Nghệ, Cầu Giấy, Cầu Giấy"
Kiểm Thử Game,Công ty cổ phần VGP,Game,Nhân viên,"- Hà Nội: Tầng KT, Tòa nhà Green Park, 33 Dương Đình Nghệ, Cầu Giấy, Cầu Giấy"
Kiểm Thử Game,Công ty cổ phần VGP,Marketing / Quảng cáo,Nhân viên,"- Hà Nội: Tầng KT, Tòa nhà Green Park, 33 Dương Đình Nghệ, Cầu Giấy, Cầu Giấy"
Kiểm Thử Game,Công ty cổ phần VGP,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng KT, Tòa nhà Green Park, 33 Dương Đình Nghệ, Cầu Giấy, Cầu Giấy"
Lập Trình Viên Backend Java,CÔNG TY CỔ PHẦN CÔNG NGHỆ UNIT – CHI NHÁNH HÀ NỘI,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Số 96 Phố Nguyễn Đình Hoàn, Phường Nghĩa Đô, Cầu Giấy"
Lập Trình Viên Backend Java,CÔNG TY CỔ PHẦN CÔNG NGHỆ UNIT – CHI NHÁNH HÀ NỘI,IT - Phần mềm,Nhân viên,"- Hà Nội: Số 96 Phố Nguyễn Đình Hoàn, Phường Nghĩa Đô, Cầu Giấy"
Java Developer Team Lead,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),Chuyên môn Backend Developer,Trưởng nhóm,"- Hà Nội: Tòa nhà Mỹ Đình Plaza, 138 Trần Bình, Nam Từ Liêm"
Java Developer Team Lead,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tòa nhà Mỹ Đình Plaza, 138 Trần Bình, Nam Từ Liêm"
Java Developer Team Lead,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tòa nhà Mỹ Đình Plaza, 138 Trần Bình, Nam Từ Liêm"
Java Developer Team Lead,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),Tuổi 25 - 35,Trưởng nhóm,"- Hà Nội: Tòa nhà Mỹ Đình Plaza, 138 Trần Bình, Nam Từ Liêm"
